case_id,persona,p,risky_reward,certain_reward,model,template,option_arm,answer_choice,answer_meaning,reason
p_0.51_ce_5_family_4_reversed,family,0.51,1000,5,gpt-4.1-mini,reversed,,Option B,risky,"I prefer to take the chance for a significantly longer recurrence-free period despite the uncertainty, valuing quality and length of life over guaranteed short-term benefit."
p_0.51_ce_805_doctor_3_reversed,doctor,0.51,1000,805,gpt-4.1-mini,reversed,,Option A,certain,I prefer the certainty of 805 recurrence-free days over the riskier option with only a 51% chance of longer benefit.
p_0.01_ce_5_doctor_5_reversed,doctor,0.01,1000,5,gpt-4.1-mini,reversed,,Option A,certain,"I prefer the certainty of a guaranteed outcome over a low probability of a large benefit, especially given the aggressive nature of advanced esophageal cancer."
p_0.26_ce_205_patient_3_forward,patient,0.26,1000,205,gpt-4.1-mini,forward,,Option B,certain,"At my age, I prefer the certainty of 205 recurrence-free days rather than gambling on a lower chance for a longer period."
p_0.26_ce_805_family_4_reversed,family,0.26,1000,805,gpt-4.1-mini,reversed,,Option A,certain,"I prefer the certainty of 805 recurrence-free days over a lower probability chance of 1000 days, valuing guaranteed stability."
p_0.76_ce_205_family_5_reversed,family,0.76,1000,205,gpt-4.1-mini,reversed,,Option A,certain,I prefer the certainty of 205 recurrence-free days rather than risking less time with a probabilistic option.
p_0.76_ce_205_patient_3_reversed,patient,0.76,1000,205,gpt-4.1-mini,reversed,,Option A,certain,I prefer the certainty of 205 recurrence-free days rather than risking a lower chance for a much longer period.
p_0.76_ce_605_patient_2_forward,patient,0.76,1000,605,gpt-4.1-mini,forward,,Option A,risky,"I prefer the chance for a longer recurrence-free period despite the risk, as 1000 days is significantly more than 605 days."
p_0.26_ce_805_family_1_reversed,family,0.26,1000,805,gpt-4.1-mini,reversed,,Option A,certain,I prefer the certainty of a guaranteed 805 recurrence-free days rather than risking a lower chance for more days.
p_0.51_ce_405_family_3_forward,family,0.51,1000,405,gpt-4.1-mini,forward,,Option B,certain,"I prefer the certainty of 405 recurrence-free days over a risky 51% chance, as I value guaranteed quality time without cancer recurrence."
p_0.01_ce_5_doctor_3_reversed,doctor,0.01,1000,5,gpt-4.1-mini,reversed,,Option A,certain,I prefer the certainty of having 5 recurrence-free days rather than risking almost no benefit with a low probability of a much longer remission.
p_0.51_ce_5_family_3_forward,family,0.51,1000,5,gpt-4.1-mini,forward,,Option A,risky,"I prefer to take the chance for a significantly longer recurrence-free period despite the uncertainty, valuing quality and quantity of life."
p_0.01_ce_405_doctor_3_reversed,doctor,0.01,1000,405,gpt-4.1-mini,reversed,,Option A,certain,"I prefer the certainty of 405 recurrence-free days over a very low chance of 1000 days, valuing guaranteed quality time."
p_0.01_ce_405_doctor_1_forward,doctor,0.01,1000,405,gpt-4.1-mini,forward,,Option B,certain,"I prefer the certainty of 405 recurrence-free days over the small chance of a much longer duration, valuing guaranteed quality time."
p_0.01_ce_205_family_4_reversed,family,0.01,1000,205,gpt-4.1-mini,reversed,,Option A,certain,I prefer the certainty of 205 recurrence-free days rather than risking almost no benefit with only a 1% chance of a much longer period.
p_0.76_ce_405_patient_3_reversed,patient,0.76,1000,405,gpt-4.1-mini,reversed,,Option A,certain,I prefer the certainty of 405 recurrence-free days rather than risking a lower probability for a longer duration.
p_0.01_ce_205_doctor_5_reversed,doctor,0.01,1000,205,gpt-4.1-mini,reversed,,Option A,certain,I prefer the certainty of 205 recurrence-free days over the very low probability of a much longer benefit.
p_0.51_ce_805_doctor_4_forward,doctor,0.51,1000,805,gpt-4.1-mini,forward,,Option B,certain,I prefer the certainty of 805 recurrence-free days over the risk of getting less than that with Option A.
p_0.01_ce_605_patient_1_reversed,patient,0.01,1000,605,gpt-4.1-mini,reversed,,Option A,certain,"I prefer the certainty of 605 recurrence-free days over a very small chance of 1000 days, valuing guaranteed quality time."
p_0.01_ce_605_doctor_2_forward,doctor,0.01,1000,605,gpt-4.1-mini,forward,,Option B,certain,I prefer the certainty of a guaranteed 605 recurrence-free days rather than risking only a 1% chance of a much longer outcome.
p_0.51_ce_405_patient_4_reversed,patient,0.51,1000,405,gpt-4.1-mini,reversed,,Option A,certain,"I prefer the certainty of 405 recurrence-free days over the riskier chance of 1000 days, valuing guaranteed time with my loved ones."
p_0.51_ce_805_family_1_forward,family,0.51,1000,805,gpt-4.1-mini,forward,,Option B,certain,"I prefer the certainty of 805 recurrence-free days over a 51% chance of a longer outcome, valuing guaranteed stability and predictability."
p_0.51_ce_5_patient_4_reversed,patient,0.51,1000,5,gpt-4.1-mini,reversed,,Option B,risky,"I prefer to take the chance for a significantly longer recurrence-free period despite the uncertainty, as the potential benefit outweighs the guaranteed short duration."
p_0.01_ce_205_family_3_reversed,family,0.01,1000,205,gpt-4.1-mini,reversed,,Option A,certain,I prefer the certainty of 205 recurrence-free days rather than risking almost no benefit with a very low chance of much longer remission.
p_0.01_ce_805_doctor_2_reversed,doctor,0.01,1000,805,gpt-4.1-mini,reversed,,Option A,certain,"I prefer the certainty of 805 recurrence-free days over a very low chance of 1000 days, valuing guaranteed stability in my health."
p_0.01_ce_405_doctor_2_forward,doctor,0.01,1000,405,gpt-4.1-mini,forward,,Option B,certain,"I prefer the certainty of 405 recurrence-free days over a low probability of a much longer duration, valuing guaranteed quality time."
p_0.51_ce_805_family_3_reversed,family,0.51,1000,805,gpt-4.1-mini,reversed,,Option A,certain,I prefer the certainty of a guaranteed 805 recurrence-free days rather than risking a lower chance for a longer time.
p_0.51_ce_405_patient_3_reversed,patient,0.51,1000,405,gpt-4.1-mini,reversed,,Option A,certain,I prefer the certainty of 405 recurrence-free days rather than risking less than half chance for a longer period.
p_0.51_ce_205_doctor_3_reversed,doctor,0.51,1000,205,gpt-4.1-mini,reversed,,Option A,certain,I prefer the certainty of guaranteed recurrence-free days rather than risking a lower probability for a much longer duration.
p_0.51_ce_405_family_4_forward,family,0.51,1000,405,gpt-4.1-mini,forward,,Option B,certain,I prefer the certainty of 405 recurrence-free days rather than risking less than that with a 51% chance.
p_0.01_ce_5_doctor_3_forward,doctor,0.01,1000,5,gpt-4.1-mini,forward,,Option B,certain,I prefer the certainty of 5 recurrence-free days over a very small chance of a much longer benefit.
p_0.26_ce_805_patient_4_reversed,patient,0.26,1000,805,gpt-4.1-mini,reversed,,Option A,certain,I prefer the certainty of 805 recurrence-free days rather than risking a lower probability for a longer duration.
p_0.26_ce_805_patient_3_reversed,patient,0.26,1000,805,gpt-4.1-mini,reversed,,Option A,certain,I prefer the certainty of 805 recurrence-free days rather than risking a lower chance for more days.
p_0.51_ce_5_patient_2_forward,patient,0.51,1000,5,gpt-4.1-mini,forward,,Option A,risky,I am willing to take the risk for a chance at a significantly longer recurrence-free period rather than settling for only 5 days.
p_0.76_ce_205_patient_2_forward,patient,0.76,1000,205,gpt-4.1-mini,forward,,Option A,risky,"I prefer the chance for a much longer recurrence-free period despite the risk, as quality and length of life matter greatly to me."
p_0.26_ce_605_family_4_forward,family,0.26,1000,605,gpt-4.1-mini,forward,,Option B,certain,I prefer the certainty of 605 recurrence-free days rather than risking a lower expected value with no guarantee.
p_0.26_ce_605_family_3_reversed,family,0.26,1000,605,gpt-4.1-mini,reversed,,Option A,certain,I prefer the certainty of 605 recurrence-free days rather than risking a lower probability for a longer duration.
p_0.51_ce_605_family_1_reversed,family,0.51,1000,605,gpt-4.1-mini,reversed,,Option A,certain,I prefer the certainty of 605 recurrence-free days rather than taking a risk with only a 51% chance of longer remission.
p_0.01_ce_605_family_4_reversed,family,0.01,1000,605,gpt-4.1-mini,reversed,,Option A,certain,I prefer the certainty of 605 recurrence-free days rather than risking only a 1% chance for a longer period.
p_0.51_ce_605_doctor_3_reversed,doctor,0.51,1000,605,gpt-4.1-mini,reversed,,Option A,certain,I prefer the certainty of a guaranteed 605 recurrence-free days over the risk of not reaching that duration with Option B.
p_0.51_ce_405_patient_5_forward,patient,0.51,1000,405,gpt-4.1-mini,forward,,Option B,certain,I prefer the certainty of 405 recurrence-free days rather than risking less time with a 51% chance.
p_0.76_ce_805_family_1_forward,family,0.76,1000,805,gpt-4.1-mini,forward,,Option B,certain,I prefer the certainty of 805 recurrence-free days rather than risking less time with a probability.
p_0.26_ce_5_family_4_forward,family,0.26,1000,5,gpt-4.1-mini,forward,,Option A,risky,I am willing to take the risk for a chance at significantly more recurrence-free days rather than settling for a guaranteed but very short duration.
p_0.01_ce_805_doctor_5_forward,doctor,0.01,1000,805,gpt-4.1-mini,forward,,Option B,certain,"I prefer the certainty of 805 recurrence-free days over the small chance of a much longer benefit, valuing predictability in my treatment outcome."
p_0.51_ce_205_doctor_2_forward,doctor,0.51,1000,205,gpt-4.1-mini,forward,,Option A,risky,I prefer taking a calculated risk for a significantly longer recurrence-free period rather than settling for a guaranteed but shorter duration.
p_0.51_ce_405_patient_1_reversed,patient,0.51,1000,405,gpt-4.1-mini,reversed,,Option A,certain,I prefer the certainty of 405 recurrence-free days rather than risking less time with only a 51% chance of longer benefit.
p_0.01_ce_605_doctor_4_forward,doctor,0.01,1000,605,gpt-4.1-mini,forward,,Option B,certain,"I prefer the certainty of 605 recurrence-free days over a low probability of a longer benefit, valuing guaranteed quality time."
p_0.76_ce_805_patient_1_forward,patient,0.76,1000,805,gpt-4.1-mini,forward,,Option B,certain,I prefer the certainty of 805 recurrence-free days rather than risking less time with Option A's probability.
p_0.26_ce_5_family_5_forward,family,0.26,1000,5,gpt-4.1-mini,forward,,Option A,risky,"I prefer to take the chance for a significantly longer recurrence-free period, even with some risk, rather than a guaranteed but very short duration."
p_0.76_ce_205_patient_5_reversed,patient,0.76,1000,205,gpt-4.1-mini,reversed,,Option A,certain,I prefer the certainty of 205 recurrence-free days rather than risking less time with a chance of longer benefit.
p_0.51_ce_805_doctor_5_forward,doctor,0.51,1000,805,gpt-4.1-mini,forward,,Option B,certain,I prefer the certainty of 805 recurrence-free days over the riskier option with a 51% chance of 1000 days.
p_0.51_ce_605_family_5_reversed,family,0.51,1000,605,gpt-4.1-mini,reversed,,Option A,certain,I prefer the certainty of 605 recurrence-free days over a risky chance at a longer duration.
p_0.51_ce_405_doctor_5_forward,doctor,0.51,1000,405,gpt-4.1-mini,forward,,Option B,certain,"At my age, I prefer the certainty of guaranteed recurrence-free days over a risky chance, prioritizing quality and predictability of life."
p_0.76_ce_5_family_3_reversed,family,0.76,1000,5,gpt-4.1-mini,reversed,,Option B,risky,"I prefer to take the chance for a significantly longer recurrence-free period, even with some risk, rather than a guaranteed but very short benefit."
p_0.76_ce_405_doctor_4_forward,doctor,0.76,1000,405,gpt-4.1-mini,forward,,Option A,risky,"I prefer taking a calculated risk for a significantly longer recurrence-free period, valuing the potential for extended quality time despite uncertainty."
p_0.51_ce_405_doctor_4_reversed,doctor,0.51,1000,405,gpt-4.1-mini,reversed,,Option A,certain,I prefer the certainty of 405 recurrence-free days rather than risking a 49% chance of no benefit with Option B.
p_0.51_ce_805_patient_2_reversed,patient,0.51,1000,805,gpt-4.1-mini,reversed,,Option A,certain,"I prefer the certainty of 805 recurrence-free days over the risk of getting fewer days, valuing guaranteed quality time."
p_0.01_ce_405_patient_3_forward,patient,0.01,1000,405,gpt-4.1-mini,forward,,Option B,certain,I prefer the certainty of 405 recurrence-free days rather than risking everything on a 1% chance.
p_0.51_ce_605_patient_2_reversed,patient,0.51,1000,605,gpt-4.1-mini,reversed,,Option A,certain,I prefer the certainty of 605 recurrence-free days over the risk of getting fewer days with Option B.
p_0.26_ce_805_family_2_reversed,family,0.26,1000,805,gpt-4.1-mini,reversed,,Option A,certain,I prefer the certainty of 805 recurrence-free days rather than risking a lower chance for a longer period.
p_0.01_ce_405_patient_1_reversed,patient,0.01,1000,405,gpt-4.1-mini,reversed,,Option A,certain,I prefer the certainty of 405 recurrence-free days rather than risking almost no benefit with a 1% chance of 1000 days.
p_0.76_ce_405_family_1_forward,family,0.76,1000,405,gpt-4.1-mini,forward,,Option A,risky,"I prefer to take the chance for a significantly longer recurrence-free period despite the uncertainty, valuing potential quality time over guaranteed shorter duration."
p_0.51_ce_205_patient_5_forward,patient,0.51,1000,205,gpt-4.1-mini,forward,,Option A,risky,"I prefer to take the chance for a significantly longer recurrence-free period despite the uncertainty, valuing quality time over guaranteed shorter duration."
p_0.51_ce_405_family_5_forward,family,0.51,1000,405,gpt-4.1-mini,forward,,Option A,risky,"I prefer to take the chance for a longer recurrence-free period despite the risk, as the potential benefit outweighs the certainty of a shorter duration."
p_0.76_ce_205_doctor_1_forward,doctor,0.76,1000,205,gpt-4.1-mini,forward,,Option A,risky,I prefer taking a calculated risk for a significantly longer recurrence-free period rather than a guaranteed shorter duration.
p_0.01_ce_205_patient_1_forward,patient,0.01,1000,205,gpt-4.1-mini,forward,,Option B,certain,"I prefer the certainty of 205 recurrence-free days over a very small chance of much longer benefit, valuing guaranteed quality time."
p_0.26_ce_205_patient_3_reversed,patient,0.26,1000,205,gpt-4.1-mini,reversed,,Option A,certain,I prefer the certainty of 205 recurrence-free days rather than risking a low chance for a longer period.
p_0.01_ce_405_patient_5_forward,patient,0.01,1000,405,gpt-4.1-mini,forward,,Option B,certain,I prefer a guaranteed period of recurrence-free days rather than a very small chance of a much longer duration.
p_0.01_ce_405_patient_5_reversed,patient,0.01,1000,405,gpt-4.1-mini,reversed,,Option A,certain,I prefer the certainty of 405 recurrence-free days rather than risking almost no benefit with a 1% chance of 1000 days.
p_0.26_ce_805_doctor_3_forward,doctor,0.26,1000,805,gpt-4.1-mini,forward,,Option B,certain,"I prefer the certainty of 805 recurrence-free days over a lower probability of longer remission, valuing guaranteed stability in my treatment outcome."
p_0.51_ce_405_doctor_3_forward,doctor,0.51,1000,405,gpt-4.1-mini,forward,,Option A,risky,"I prefer the chance for a longer recurrence-free period despite the uncertainty, valuing potential quality of life extension over guaranteed shorter duration."
p_0.51_ce_5_doctor_4_forward,doctor,0.51,1000,5,gpt-4.1-mini,forward,,Option A,risky,"I prefer to take the chance for a significantly longer recurrence-free period despite the uncertainty, rather than a guaranteed but very short benefit."
p_0.51_ce_205_doctor_1_forward,doctor,0.51,1000,205,gpt-4.1-mini,forward,,Option A,risky,"I prefer to take the chance for a significantly longer recurrence-free period despite the uncertainty, valuing potential quality of life over guaranteed shorter duration."
p_0.76_ce_805_family_4_reversed,family,0.76,1000,805,gpt-4.1-mini,reversed,,Option A,certain,I prefer the certainty of a guaranteed 805 recurrence-free days rather than risking a lower chance for more days.
p_0.76_ce_205_family_4_forward,family,0.76,1000,205,gpt-4.1-mini,forward,,Option B,certain,"I prefer the certainty of 205 recurrence-free days over a probabilistic longer duration, valuing guaranteed quality time."
p_0.51_ce_605_doctor_2_forward,doctor,0.51,1000,605,gpt-4.1-mini,forward,,Option B,certain,I prefer the certainty of 605 recurrence-free days over the risk of potentially fewer days with Option A.
p_0.26_ce_605_patient_5_reversed,patient,0.26,1000,605,gpt-4.1-mini,reversed,,Option A,certain,I prefer the certainty of 605 recurrence-free days rather than risking a lower chance for more days.
p_0.26_ce_605_patient_2_reversed,patient,0.26,1000,605,gpt-4.1-mini,reversed,,Option A,certain,I prefer the certainty of 605 recurrence-free days rather than risking a lower chance for a longer period.
p_0.01_ce_405_doctor_5_forward,doctor,0.01,1000,405,gpt-4.1-mini,forward,,Option B,certain,I prefer the certainty of 405 recurrence-free days over a very low chance of a much longer benefit.
p_0.26_ce_805_doctor_5_reversed,doctor,0.26,1000,805,gpt-4.1-mini,reversed,,Option A,certain,I prefer the certainty of 805 recurrence-free days over the riskier option with a lower probability of longer benefit.
p_0.76_ce_5_patient_4_forward,patient,0.76,1000,5,gpt-4.1-mini,forward,,Option A,risky,"I prefer to take the chance for a significantly longer recurrence-free period despite the risk, valuing quality time over certainty."
p_0.76_ce_805_family_1_reversed,family,0.76,1000,805,gpt-4.1-mini,reversed,,Option A,certain,"I prefer the certainty of a guaranteed 805 recurrence-free days rather than risking less time with a probability, as peace of mind is important to me."
p_0.26_ce_605_doctor_4_reversed,doctor,0.26,1000,605,gpt-4.1-mini,reversed,,Option A,certain,"Given the severity of advanced pancreatic cancer, I prefer the certainty of 605 recurrence-free days over the gamble with a lower probability of longer benefit."
p_0.01_ce_405_family_4_forward,family,0.01,1000,405,gpt-4.1-mini,forward,,Option B,certain,I prefer the certainty of 405 recurrence-free days rather than risking only a 1% chance of a much longer duration.
p_0.26_ce_605_family_2_forward,family,0.26,1000,605,gpt-4.1-mini,forward,,Option B,certain,I prefer the certainty of a guaranteed 605 recurrence-free days rather than risking a lower chance for a longer duration.
p_0.01_ce_805_patient_2_reversed,patient,0.01,1000,805,gpt-4.1-mini,reversed,,Option A,certain,"I prefer the certainty of 805 recurrence-free days over a very low chance of 1000 days, valuing guaranteed quality time."
p_0.76_ce_205_family_1_forward,family,0.76,1000,205,gpt-4.1-mini,forward,,Option A,risky,"I prefer to take the chance for a significantly longer recurrence-free period, despite the risk, rather than a guaranteed shorter duration."
p_0.26_ce_605_doctor_2_forward,doctor,0.26,1000,605,gpt-4.1-mini,forward,,Option B,certain,"I prefer the certainty of 605 recurrence-free days over the riskier 26% chance of 1000 days, valuing guaranteed stability in my treatment outcome."
p_0.51_ce_605_patient_5_forward,patient,0.51,1000,605,gpt-4.1-mini,forward,,Option B,certain,I prefer the certainty of 605 recurrence-free days rather than risking no benefit with a 51% chance.
p_0.76_ce_205_family_3_forward,family,0.76,1000,205,gpt-4.1-mini,forward,,Option A,risky,"I prefer to take the chance for a much longer recurrence-free period despite the risk, valuing quality time over certainty."
p_0.76_ce_405_family_5_forward,family,0.76,1000,405,gpt-4.1-mini,forward,,Option A,risky,"I prefer the chance of a significantly longer recurrence-free period despite the risk, valuing potential quality time over guaranteed shorter survival."
p_0.51_ce_605_patient_2_forward,patient,0.51,1000,605,gpt-4.1-mini,forward,,Option B,certain,I prefer the certainty of 605 recurrence-free days over the risk of getting fewer days with Option A.
p_0.76_ce_5_doctor_4_reversed,doctor,0.76,1000,5,gpt-4.1-mini,reversed,,Option A,certain,"I prefer the certainty of guaranteed recurrence-free days over a risky chance, valuing quality and predictability in my remaining time."
p_0.01_ce_605_patient_2_forward,patient,0.01,1000,605,gpt-4.1-mini,forward,,Option B,certain,I prefer the certainty of 605 recurrence-free days rather than risking almost no benefit with a 1% chance.
p_0.51_ce_405_patient_1_forward,patient,0.51,1000,405,gpt-4.1-mini,forward,,Option B,certain,I prefer the certainty of 405 recurrence-free days rather than risking less time with the chance of 1000 days.
p_0.01_ce_605_family_1_forward,family,0.01,1000,605,gpt-4.1-mini,forward,,Option B,certain,I prefer the certainty of 605 recurrence-free days rather than risking only a 1% chance of a much longer period.
p_0.51_ce_405_doctor_2_forward,doctor,0.51,1000,405,gpt-4.1-mini,forward,,Option B,certain,"I prefer the certainty of 405 recurrence-free days over a risky 51% chance, valuing guaranteed quality time."
p_0.51_ce_805_doctor_3_forward,doctor,0.51,1000,805,gpt-4.1-mini,forward,,Option B,certain,"I prefer the certainty of 805 recurrence-free days over a 51% chance of a longer duration, valuing guaranteed stability in my treatment outcome."
p_0.01_ce_405_patient_1_forward,patient,0.01,1000,405,gpt-4.1-mini,forward,,Option B,certain,I prefer the certainty of 405 recurrence-free days over a very small chance of a much longer benefit.
p_0.26_ce_805_patient_4_forward,patient,0.26,1000,805,gpt-4.1-mini,forward,,Option B,certain,I prefer the certainty of a guaranteed 805 recurrence-free days over the risk of a lower probability for a longer duration.
p_0.01_ce_605_doctor_3_forward,doctor,0.01,1000,605,gpt-4.1-mini,forward,,Option B,certain,"I prefer the certainty of 605 recurrence-free days over a very low chance of a much longer benefit, valuing quality and predictability at my age."
p_0.26_ce_405_doctor_1_forward,doctor,0.26,1000,405,gpt-4.1-mini,forward,,Option B,certain,"I prefer the certainty of 405 recurrence-free days over the riskier 26% chance of 1000 days, valuing guaranteed quality time."
p_0.01_ce_805_family_2_forward,family,0.01,1000,805,gpt-4.1-mini,forward,,Option B,certain,I prefer the certainty of a guaranteed 805 recurrence-free days rather than risking only a 1% chance for a much longer period.
p_0.76_ce_405_family_1_reversed,family,0.76,1000,405,gpt-4.1-mini,reversed,,Option A,certain,I prefer the certainty of 405 recurrence-free days rather than risking a lower probability for a longer duration.
p_0.01_ce_605_family_3_forward,family,0.01,1000,605,gpt-4.1-mini,forward,,Option B,certain,"I prefer the certainty of 605 recurrence-free days over a very small chance of 1000 days, valuing quality and predictability of life."
p_0.51_ce_805_patient_1_forward,patient,0.51,1000,805,gpt-4.1-mini,forward,,Option B,certain,I prefer the certainty of 805 recurrence-free days over the risk of getting less time with Option A.
p_0.01_ce_805_family_3_reversed,family,0.01,1000,805,gpt-4.1-mini,reversed,,Option A,certain,I prefer the certainty of 805 recurrence-free days rather than risking almost no benefit with Option B.
p_0.26_ce_805_family_2_forward,family,0.26,1000,805,gpt-4.1-mini,forward,,Option B,certain,I prefer the certainty of 805 recurrence-free days rather than risking a lower outcome with only a 26% chance of a longer period.
p_0.01_ce_205_family_2_reversed,family,0.01,1000,205,gpt-4.1-mini,reversed,,Option A,certain,I prefer the certainty of 205 recurrence-free days over a very small chance of a much longer duration.
p_0.51_ce_605_family_5_forward,family,0.51,1000,605,gpt-4.1-mini,forward,,Option B,certain,I prefer the certainty of 605 recurrence-free days rather than risking a lower expected outcome with uncertainty.
p_0.76_ce_405_doctor_4_reversed,doctor,0.76,1000,405,gpt-4.1-mini,reversed,,Option A,certain,"I prefer the certainty of 405 recurrence-free days rather than risking a lower chance of a longer period, valuing guaranteed stability over probabilistic outcomes."
p_0.51_ce_605_family_4_reversed,family,0.51,1000,605,gpt-4.1-mini,reversed,,Option A,certain,I prefer the certainty of 605 recurrence-free days rather than taking a risk with a 51% chance for more days.
p_0.26_ce_5_family_4_reversed,family,0.26,1000,5,gpt-4.1-mini,reversed,,Option A,certain,"I prefer the certainty of a guaranteed benefit, even if it is shorter, rather than taking a risk on a low probability of a much longer recurrence-free period."
p_0.76_ce_605_family_4_forward,family,0.76,1000,605,gpt-4.1-mini,forward,,Option A,risky,I am willing to accept some risk for the chance of a significantly longer recurrence-free period.
p_0.51_ce_805_patient_4_forward,patient,0.51,1000,805,gpt-4.1-mini,forward,,Option B,certain,"I prefer the certainty of 805 recurrence-free days rather than risking less time with a 51% chance, valuing guaranteed quality time."
p_0.51_ce_205_doctor_4_forward,doctor,0.51,1000,205,gpt-4.1-mini,forward,,Option A,risky,I prefer to take a calculated risk for a significantly longer recurrence-free period rather than a guaranteed shorter duration.
p_0.51_ce_605_doctor_5_reversed,doctor,0.51,1000,605,gpt-4.1-mini,reversed,,Option A,certain,"I prefer the certainty of a guaranteed 605 recurrence-free days over the riskier chance of 1000 days, valuing predictability in advanced-stage cancer treatment."
p_0.01_ce_605_family_5_forward,family,0.01,1000,605,gpt-4.1-mini,forward,,Option B,certain,"I prefer the certainty of 605 recurrence-free days rather than a very small chance of a much longer period, valuing stability and predictability at my age."
p_0.26_ce_405_family_3_forward,family,0.26,1000,405,gpt-4.1-mini,forward,,Option B,certain,I prefer the certainty of 405 recurrence-free days rather than risking a lower chance for a longer period.
p_0.76_ce_5_family_4_reversed,family,0.76,1000,5,gpt-4.1-mini,reversed,,Option B,risky,"I prefer to take the chance for a much longer recurrence-free period, even if it's not guaranteed, rather than a very short but certain benefit."
p_0.26_ce_605_patient_1_reversed,patient,0.26,1000,605,gpt-4.1-mini,reversed,,Option A,certain,I prefer the certainty of 605 recurrence-free days rather than risking a lower chance for a longer period.
p_0.01_ce_205_family_5_forward,family,0.01,1000,205,gpt-4.1-mini,forward,,Option B,certain,I prefer the certainty of 205 recurrence-free days rather than risking a 99% chance of no benefit.
