persona,p,certain_reward,risky_reward,total_numb,count_A_certain,count_A_risky,count_B_certain,count_B_risky,count_risky,count_certain,prob_certain,count_risky_adjust,count_certain_adjust,prob_certain_adjust
doctor,0.03,24.9,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.03,25.5,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.03,26.1,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.03,26.7,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.03,27.3,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.03,27.9,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.03,28.5,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.03,29.1,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.03,29.7,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.05,0.3,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.05,0.9,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.05,1.5,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.05,2.1,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.05,2.7,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.05,3.3,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.05,3.9,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.05,4.5,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.05,5.1,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.05,5.7,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.05,6.3,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.05,6.9,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.05,7.5,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.05,8.1,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.05,8.7,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.05,9.3,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.05,9.9,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.05,10.5,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.05,11.1,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.05,11.7,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.05,12.3,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.05,12.9,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.05,13.5,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.05,14.1,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.05,14.7,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.05,15.3,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.05,15.9,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.05,16.5,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.05,17.1,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.05,17.7,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.05,18.3,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.05,18.9,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.05,19.5,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.05,20.1,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.05,20.7,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.05,21.3,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.05,21.9,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.05,22.5,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.05,23.1,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.05,23.7,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.05,24.3,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.05,24.9,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.05,25.5,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.05,26.1,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.05,26.7,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.05,27.3,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.05,27.9,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.05,28.5,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.05,29.1,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.05,29.7,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.07,0.3,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.07,0.9,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.07,1.5,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.07,2.1,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.07,2.7,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.07,3.3,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.07,3.9,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.07,4.5,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.07,5.1,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.07,5.7,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.07,6.3,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.07,6.9,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.07,7.5,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.07,8.1,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.07,8.7,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.07,9.3,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.07,9.9,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.07,10.5,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.07,11.1,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.07,11.7,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.07,12.3,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.07,12.9,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.07,13.5,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.07,14.1,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.07,14.7,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.07,15.3,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.07,15.9,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.07,16.5,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.07,17.1,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.07,17.7,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.07,18.3,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.07,18.9,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.07,19.5,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.07,20.1,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.07,20.7,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.07,21.3,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.07,21.9,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.07,22.5,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.07,23.1,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.07,23.7,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.07,24.3,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.07,24.9,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.07,25.5,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.07,26.1,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.07,26.7,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.07,27.3,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.07,27.9,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.07,28.5,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.07,29.1,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.07,29.7,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.09,0.3,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.09,0.9,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.09,1.5,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.09,2.1,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.09,2.7,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.09,3.3,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.09,3.9,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.09,4.5,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.09,5.1,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.09,5.7,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.09,6.3,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.09,6.9,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.09,7.5,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.09,8.1,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.09,8.7,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.09,9.3,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.09,9.9,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.09,10.5,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.09,11.1,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.09,11.7,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.09,12.3,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.09,12.9,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.09,13.5,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.09,14.1,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.09,14.7,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.09,15.3,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.09,15.9,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.09,16.5,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.09,17.1,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.09,17.7,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.09,18.3,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.09,18.9,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.09,19.5,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.09,20.1,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.09,20.7,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.09,21.3,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.09,21.9,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.09,22.5,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.09,23.1,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.09,23.7,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.09,24.3,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.09,24.9,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.09,25.5,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.09,26.1,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.09,26.7,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.09,27.3,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.09,27.9,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.09,28.5,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.09,29.1,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.09,29.7,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.11,0.3,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.11,0.9,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.11,1.5,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.11,2.1,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.11,2.7,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.11,3.3,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.11,3.9,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.11,4.5,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.11,5.1,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.11,5.7,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.11,6.3,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.11,6.9,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.11,7.5,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.11,8.1,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.11,8.7,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.11,9.3,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.11,9.9,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.11,10.5,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.11,11.1,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.11,11.7,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.11,12.3,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.11,12.9,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.11,13.5,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.11,14.1,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.11,14.7,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.11,15.3,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.11,15.9,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.11,16.5,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.11,17.1,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.11,17.7,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.11,18.3,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.11,18.9,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.11,19.5,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.11,20.1,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.11,20.7,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.11,21.3,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.11,21.9,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.11,22.5,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.11,23.1,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.11,23.7,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.11,24.3,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.11,24.9,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.11,25.5,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.11,26.1,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.11,26.7,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.11,27.3,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.11,27.9,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.11,28.5,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.11,29.1,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
doctor,0.11,29.7,30.0,34,17,0,17,0,0,34,1.0,0.0,68.7,1.0
