persona,p,certain_reward,risky_reward,total_numb,count_A_certain,count_A_risky,count_B_certain,count_B_risky,count_risky,count_certain,prob_certain,count_risky_adjust,count_certain_adjust,prob_certain_adjust
doctor,0.03,950.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.03,970.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.03,990.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.05,10.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.05,30.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.05,50.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.05,70.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.05,90.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.05,110.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.05,130.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.05,150.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.05,170.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.05,190.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.05,210.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.05,230.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.05,250.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.05,270.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.05,290.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.05,310.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.05,330.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.05,350.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.05,370.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.05,390.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.05,410.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.05,430.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.05,450.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.05,470.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.05,490.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.05,510.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.05,530.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.05,550.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.05,570.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.05,590.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.05,610.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.05,630.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.05,650.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.05,670.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.05,690.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.05,710.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.05,730.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.05,750.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.05,770.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.05,790.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.05,810.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.05,830.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.05,850.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.05,870.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.05,890.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.05,910.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.05,930.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.05,950.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.05,970.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.05,990.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.07,10.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.07,30.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.07,50.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.07,70.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.07,90.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.07,110.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.07,130.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.07,150.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.07,170.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.07,190.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.07,210.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.07,230.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.07,250.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.07,270.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.07,290.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.07,310.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.07,330.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.07,350.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.07,370.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.07,390.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.07,410.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.07,430.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.07,450.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.07,470.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.07,490.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.07,510.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.07,530.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.07,550.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.07,570.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.07,590.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.07,610.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.07,630.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.07,650.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.07,670.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.07,690.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.07,710.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.07,730.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.07,750.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.07,770.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.07,790.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.07,810.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.07,830.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.07,850.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.07,870.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.07,890.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.07,910.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.07,930.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.07,950.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.07,970.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.07,990.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.09,10.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.09,30.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.09,50.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.09,70.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.09,90.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.09,110.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.09,130.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.09,150.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.09,170.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.09,190.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.09,210.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.09,230.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.09,250.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.09,270.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.09,290.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.09,310.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.09,330.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.09,350.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.09,370.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.09,390.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.09,410.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.09,430.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.09,450.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.09,470.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.09,490.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.09,510.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.09,530.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.09,550.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.09,570.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.09,590.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.09,610.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.09,630.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.09,650.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.09,670.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.09,690.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.09,710.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.09,730.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.09,750.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.09,770.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.09,790.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.09,810.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.09,830.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.09,850.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.09,870.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.09,890.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.09,910.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.09,930.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.09,950.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.09,970.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.09,990.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.11,10.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.11,30.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.11,50.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.11,70.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.11,90.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.11,110.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.11,130.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.11,150.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.11,170.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.11,190.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.11,210.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.11,230.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.11,250.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.11,270.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.11,290.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.11,310.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.11,330.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.11,350.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.11,370.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.11,390.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.11,410.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.11,430.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.11,450.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.11,470.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.11,490.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.11,510.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.11,530.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.11,550.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.11,570.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.11,590.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.11,610.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.11,630.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.11,650.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.11,670.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.11,690.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.11,710.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.11,730.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.11,750.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.11,770.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.11,790.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.11,810.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.11,830.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
doctor,0.11,850.0,1000.0,34,17,0,17,0,0,34,1.0,0.0,68.401,1.0
