persona,p,certain_reward,risky_reward,total_numb,count_A_certain,count_A_risky,count_B_certain,count_B_risky,count_risky,count_certain,prob_certain,count_risky_adjust,count_certain_adjust,prob_certain_adjust
family,0.01,410.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
family,0.01,510.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
family,0.01,610.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
family,0.01,710.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
family,0.01,810.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
family,0.01,910.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
family,0.11,10.0,1000.0,22,11,4,7,0,4,18,0.818,8.453,36.534,0.812
family,0.11,110.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
family,0.11,210.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
family,0.11,310.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
family,0.11,410.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
family,0.11,510.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
family,0.11,610.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
family,0.11,710.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
family,0.11,810.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
family,0.11,910.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
family,0.21,10.0,1000.0,22,11,11,0,0,11,11,0.5,23.247,23.247,0.5
family,0.21,110.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
family,0.21,210.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
family,0.21,310.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
family,0.21,410.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
family,0.21,510.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
family,0.21,610.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
family,0.21,710.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
family,0.21,810.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
family,0.21,910.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
family,0.31,10.0,1000.0,22,11,11,0,0,11,11,0.5,23.247,23.247,0.5
family,0.31,110.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
family,0.31,210.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
family,0.31,310.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
family,0.31,410.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
family,0.31,510.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
family,0.31,610.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
family,0.31,710.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
family,0.31,810.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
family,0.31,910.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
family,0.41,10.0,1000.0,22,3,11,0,8,19,3,0.136,38.432,6.34,0.142
family,0.41,110.0,1000.0,22,11,1,10,0,1,21,0.955,2.113,42.229,0.952
family,0.41,210.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
family,0.41,310.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
family,0.41,410.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
family,0.41,510.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
family,0.41,610.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
family,0.41,710.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
family,0.41,810.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
family,0.41,910.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
family,0.51,10.0,1000.0,22,0,11,0,11,22,0,0.0,44.127,0.0,0.0
family,0.51,110.0,1000.0,22,0,11,0,11,22,0,0.0,44.127,0.0,0.0
family,0.51,210.0,1000.0,22,0,5,6,11,16,6,0.273,31.447,11.389,0.266
family,0.51,310.0,1000.0,22,2,0,11,9,9,13,0.591,17.084,25.107,0.595
family,0.51,410.0,1000.0,22,4,0,11,7,7,15,0.682,13.287,29.333,0.688
family,0.51,510.0,1000.0,22,7,0,11,4,4,18,0.818,7.593,35.674,0.825
family,0.51,610.0,1000.0,22,10,0,11,1,1,21,0.955,1.898,42.014,0.957
family,0.51,710.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
family,0.51,810.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
family,0.51,910.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
family,0.61,10.0,1000.0,22,0,11,0,11,22,0,0.0,44.127,0.0,0.0
family,0.61,110.0,1000.0,22,0,11,0,11,22,0,0.0,44.127,0.0,0.0
family,0.61,210.0,1000.0,22,0,11,0,11,22,0,0.0,44.127,0.0,0.0
family,0.61,310.0,1000.0,22,0,11,0,11,22,0,0.0,44.127,0.0,0.0
family,0.61,410.0,1000.0,22,0,10,1,11,21,1,0.045,42.014,1.898,0.043
family,0.61,510.0,1000.0,22,0,10,1,11,21,1,0.045,42.014,1.898,0.043
family,0.61,610.0,1000.0,22,6,2,9,5,7,15,0.682,13.718,29.764,0.685
family,0.61,710.0,1000.0,22,0,0,11,11,11,11,0.5,20.88,20.88,0.5
family,0.61,810.0,1000.0,22,5,0,11,6,6,16,0.727,11.389,31.447,0.734
family,0.61,910.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
family,0.71,10.0,1000.0,22,0,11,0,11,22,0,0.0,44.127,0.0,0.0
family,0.71,110.0,1000.0,22,0,11,0,11,22,0,0.0,44.127,0.0,0.0
family,0.71,210.0,1000.0,22,0,11,0,11,22,0,0.0,44.127,0.0,0.0
family,0.71,310.0,1000.0,22,0,11,0,11,22,0,0.0,44.127,0.0,0.0
family,0.71,410.0,1000.0,22,0,11,0,11,22,0,0.0,44.127,0.0,0.0
family,0.71,510.0,1000.0,22,0,11,0,11,22,0,0.0,44.127,0.0,0.0
family,0.71,610.0,1000.0,22,0,7,4,11,18,4,0.182,35.674,7.593,0.175
family,0.71,710.0,1000.0,22,2,1,10,9,10,12,0.545,19.197,23.209,0.547
family,0.71,810.0,1000.0,22,0,0,11,11,11,11,0.5,20.88,20.88,0.5
family,0.71,910.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
family,0.81,10.0,1000.0,22,0,11,0,11,22,0,0.0,44.127,0.0,0.0
family,0.81,110.0,1000.0,22,0,11,0,11,22,0,0.0,44.127,0.0,0.0
family,0.81,210.0,1000.0,22,0,11,0,11,22,0,0.0,44.127,0.0,0.0
family,0.81,310.0,1000.0,22,0,11,0,11,22,0,0.0,44.127,0.0,0.0
family,0.81,410.0,1000.0,22,0,11,0,11,22,0,0.0,44.127,0.0,0.0
family,0.81,510.0,1000.0,22,0,11,0,11,22,0,0.0,44.127,0.0,0.0
family,0.81,610.0,1000.0,22,0,11,0,11,22,0,0.0,44.127,0.0,0.0
family,0.81,710.0,1000.0,22,0,11,0,11,22,0,0.0,44.127,0.0,0.0
family,0.81,810.0,1000.0,22,0,5,6,11,16,6,0.273,31.447,11.389,0.266
family,0.81,910.0,1000.0,22,5,0,11,6,6,16,0.727,11.389,31.447,0.734
family,0.91,10.0,1000.0,22,0,11,0,11,22,0,0.0,44.127,0.0,0.0
family,0.91,110.0,1000.0,22,0,11,0,11,22,0,0.0,44.127,0.0,0.0
family,0.91,210.0,1000.0,22,0,11,0,11,22,0,0.0,44.127,0.0,0.0
family,0.91,310.0,1000.0,22,0,11,0,11,22,0,0.0,44.127,0.0,0.0
family,0.91,410.0,1000.0,22,0,11,0,11,22,0,0.0,44.127,0.0,0.0
family,0.91,510.0,1000.0,22,0,11,0,11,22,0,0.0,44.127,0.0,0.0
family,0.91,610.0,1000.0,22,0,11,0,11,22,0,0.0,44.127,0.0,0.0
family,0.91,710.0,1000.0,22,0,11,0,11,22,0,0.0,44.127,0.0,0.0
family,0.91,810.0,1000.0,22,0,11,0,11,22,0,0.0,44.127,0.0,0.0
family,0.91,910.0,1000.0,22,0,0,11,11,11,11,0.5,20.88,20.88,0.5
patient,0.01,10.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
patient,0.01,110.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
patient,0.01,210.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
patient,0.01,310.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
patient,0.01,410.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
patient,0.01,510.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
patient,0.01,610.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
patient,0.01,710.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
patient,0.01,810.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
patient,0.01,910.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
patient,0.11,10.0,1000.0,22,11,1,10,0,1,21,0.955,2.113,42.229,0.952
patient,0.11,110.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
patient,0.11,210.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
patient,0.11,310.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
patient,0.11,410.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
patient,0.11,510.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
patient,0.11,610.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
patient,0.11,710.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
patient,0.11,810.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
patient,0.11,910.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
patient,0.21,10.0,1000.0,22,11,9,2,0,9,13,0.591,19.02,27.043,0.587
patient,0.21,110.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
patient,0.21,210.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
patient,0.21,310.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
patient,0.21,410.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
patient,0.21,510.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
patient,0.21,610.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
patient,0.21,710.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
patient,0.21,810.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
patient,0.21,910.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
patient,0.31,10.0,1000.0,22,11,11,0,0,11,11,0.5,23.247,23.247,0.5
patient,0.31,110.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
patient,0.31,210.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
patient,0.31,310.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
patient,0.31,410.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
patient,0.31,510.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
patient,0.31,610.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
patient,0.31,710.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
patient,0.31,810.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
patient,0.31,910.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
patient,0.41,10.0,1000.0,22,10,11,0,1,12,10,0.455,25.145,21.134,0.457
patient,0.41,110.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
patient,0.41,210.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
patient,0.41,310.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
patient,0.41,410.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
patient,0.41,510.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
patient,0.41,610.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
patient,0.41,710.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
patient,0.41,810.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
patient,0.41,910.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
patient,0.51,10.0,1000.0,22,0,11,0,11,22,0,0.0,44.127,0.0,0.0
patient,0.51,110.0,1000.0,22,1,10,1,10,20,2,0.091,40.115,4.012,0.091
patient,0.51,210.0,1000.0,22,8,3,8,3,6,16,0.727,12.035,32.092,0.727
patient,0.51,310.0,1000.0,22,9,0,11,2,2,20,0.909,3.796,39.9,0.913
patient,0.51,410.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
patient,0.51,510.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
patient,0.51,610.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
patient,0.51,710.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
patient,0.51,810.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
patient,0.51,910.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
patient,0.61,10.0,1000.0,22,0,11,0,11,22,0,0.0,44.127,0.0,0.0
patient,0.61,110.0,1000.0,22,0,11,0,11,22,0,0.0,44.127,0.0,0.0
patient,0.61,210.0,1000.0,22,0,11,0,11,22,0,0.0,44.127,0.0,0.0
patient,0.61,310.0,1000.0,22,0,11,0,11,22,0,0.0,44.127,0.0,0.0
patient,0.61,410.0,1000.0,22,0,8,3,11,19,3,0.136,37.787,5.695,0.131
patient,0.61,510.0,1000.0,22,2,5,6,9,14,8,0.364,27.65,15.616,0.361
patient,0.61,610.0,1000.0,22,8,0,11,3,3,19,0.864,5.695,37.787,0.869
patient,0.61,710.0,1000.0,22,6,0,11,5,5,17,0.773,9.491,33.56,0.78
patient,0.61,810.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
patient,0.61,910.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
patient,0.71,10.0,1000.0,22,0,11,0,11,22,0,0.0,44.127,0.0,0.0
patient,0.71,110.0,1000.0,22,0,11,0,11,22,0,0.0,44.127,0.0,0.0
patient,0.71,210.0,1000.0,22,0,11,0,11,22,0,0.0,44.127,0.0,0.0
patient,0.71,310.0,1000.0,22,0,11,0,11,22,0,0.0,44.127,0.0,0.0
patient,0.71,410.0,1000.0,22,0,11,0,11,22,0,0.0,44.127,0.0,0.0
patient,0.71,510.0,1000.0,22,0,10,1,11,21,1,0.045,42.014,1.898,0.043
patient,0.71,610.0,1000.0,22,0,7,4,11,18,4,0.182,35.674,7.593,0.175
patient,0.71,710.0,1000.0,22,3,0,11,8,8,14,0.636,15.186,27.22,0.642
patient,0.71,810.0,1000.0,22,3,0,11,8,8,14,0.636,15.186,27.22,0.642
patient,0.71,910.0,1000.0,22,11,0,11,0,0,22,1.0,0.0,44.127,1.0
patient,0.81,10.0,1000.0,22,0,11,0,11,22,0,0.0,44.127,0.0,0.0
patient,0.81,110.0,1000.0,22,0,11,0,11,22,0,0.0,44.127,0.0,0.0
patient,0.81,210.0,1000.0,22,0,11,0,11,22,0,0.0,44.127,0.0,0.0
patient,0.81,310.0,1000.0,22,0,11,0,11,22,0,0.0,44.127,0.0,0.0
patient,0.81,410.0,1000.0,22,0,11,0,11,22,0,0.0,44.127,0.0,0.0
patient,0.81,510.0,1000.0,22,0,11,0,11,22,0,0.0,44.127,0.0,0.0
patient,0.81,610.0,1000.0,22,0,11,0,11,22,0,0.0,44.127,0.0,0.0
patient,0.81,710.0,1000.0,22,0,10,1,11,21,1,0.045,42.014,1.898,0.043
patient,0.81,810.0,1000.0,22,1,2,9,10,12,10,0.455,23.209,19.197,0.453
patient,0.81,910.0,1000.0,22,8,0,11,3,3,19,0.864,5.695,37.787,0.869
patient,0.91,10.0,1000.0,22,0,11,0,11,22,0,0.0,44.127,0.0,0.0
patient,0.91,110.0,1000.0,22,0,11,0,11,22,0,0.0,44.127,0.0,0.0
patient,0.91,210.0,1000.0,22,0,11,0,11,22,0,0.0,44.127,0.0,0.0
patient,0.91,310.0,1000.0,22,0,11,0,11,22,0,0.0,44.127,0.0,0.0
patient,0.91,410.0,1000.0,22,0,11,0,11,22,0,0.0,44.127,0.0,0.0
patient,0.91,510.0,1000.0,22,0,11,0,11,22,0,0.0,44.127,0.0,0.0
patient,0.91,610.0,1000.0,22,0,11,0,11,22,0,0.0,44.127,0.0,0.0
patient,0.91,710.0,1000.0,22,0,11,0,11,22,0,0.0,44.127,0.0,0.0
patient,0.91,810.0,1000.0,22,0,11,0,11,22,0,0.0,44.127,0.0,0.0
patient,0.91,910.0,1000.0,22,3,0,11,8,8,14,0.636,15.186,27.22,0.642
